   2015      7     11   12.00    109776.00   0.26261E+02   0.00000E+00   0.26261E+02   0.26332E+02   0.26406E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.18184E+01   0.81715E+02  -0.17353E+03  -0.14533E+03   0.18912E-02   0.56339E-05   0.54182E-04       0.16     210.00     0.0000  0.00  -0.71436E-01   0.36839E+00    26.3289    26.3370    26.3425    26.3572    26.3863
   2015      7     12   12.00    109800.00   0.26230E+02   0.00000E+00   0.26230E+02   0.26310E+02   0.26393E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.25580E+01   0.91576E+02  -0.19247E+03  -0.15649E+03   0.20154E-02   0.60875E-05   0.69361E-04       0.16     222.76     0.0000  0.00  -0.82977E-01   0.40403E+00    26.3064    26.3154    26.3217    26.3398    26.3708
   2015      7     13   12.00    109824.00   0.26194E+02   0.00000E+00   0.26194E+02   0.26271E+02   0.26354E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.20014E+01   0.88722E+02  -0.18988E+03  -0.15821E+03   0.19342E-02   0.58079E-05   0.58090E-04       0.16     225.39     0.0000  0.00  -0.78556E-01   0.34455E+00    26.2673    26.2761    26.2823    26.3005    26.3318
   2015      7     14   12.00    109848.00   0.26233E+02   0.00000E+00   0.26233E+02   0.26311E+02   0.26392E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15121E+01   0.91353E+02  -0.18733E+03  -0.15464E+03   0.20196E-02   0.60597E-05   0.70619E-04       0.16     221.13     0.0000  0.00  -0.81690E-01   0.42307E+00    26.3067    26.3155    26.3217    26.3394    26.3702
   2015      7     15   12.00    109872.00   0.26139E+02   0.00000E+00   0.26139E+02   0.26226E+02   0.26308E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12004E+01   0.98486E+02  -0.19245E+03  -0.15437E+03   0.22082E-02   0.67489E-05   0.10494E-03       0.16     217.32     0.0000  0.00  -0.99973E-01   0.49354E+00    26.2219    26.2312    26.2376    26.2555    26.2871
   2015      7     16   12.00    109896.00   0.25956E+02   0.00000E+00   0.25956E+02   0.26050E+02   0.26135E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12657E+01   0.10230E+03  -0.19720E+03  -0.15723E+03   0.23007E-02   0.71166E-05   0.12667E-03       0.16     218.37     0.0000  0.00  -0.11444E+00   0.47133E+00    26.0465    26.0561    26.0627    26.0810    26.1161
   2015      7     17   12.00    109920.00   0.25706E+02   0.00000E+00   0.25706E+02   0.25814E+02   0.25904E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.18631E+01   0.10866E+03  -0.20515E+03  -0.16063E+03   0.23961E-02   0.75639E-05   0.15946E-03       0.16     219.35     0.0000  0.00  -0.12399E+00   0.52562E+00    25.8106    25.8210    25.8280    25.8466    25.8878
   2015      7     18   12.00    109944.00   0.25368E+02   0.00000E+00   0.25368E+02   0.25482E+02   0.25575E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.17658E+01   0.11062E+03  -0.20888E+03  -0.16532E+03   0.24391E-02   0.77253E-05   0.17402E-03       0.16     222.33     0.0000  0.00  -0.13540E+00   0.44266E+00    25.4777    25.4885    25.4957    25.5148    25.5579
   2015      7     19   12.00    109968.00   0.25135E+02   0.00000E+00   0.25135E+02   0.25245E+02   0.25336E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.70858E+00   0.10635E+03  -0.19929E+03  -0.16311E+03   0.24696E-02   0.77442E-05   0.18338E-03       0.16     219.86     0.0000  0.00  -0.14874E+00   0.25438E+00    25.2408    25.2514    25.2584    25.2770    25.3195
   2015      7     20   12.00    109992.00   0.25072E+02   0.00000E+00   0.25072E+02   0.25170E+02   0.25257E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.68913E+00   0.10029E+03  -0.18563E+03  -0.15920E+03   0.24301E-02   0.74970E-05   0.16626E-03       0.17     218.74     0.0000  0.00  -0.14443E+00   0.23267E+00    25.1657    25.1755    25.1822    25.2000    25.2408
   2015      7     21   12.00    110016.00   0.25170E+02   0.00000E+00   0.25170E+02   0.25260E+02   0.25344E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.80845E+00   0.97448E+02  -0.18271E+03  -0.15650E+03   0.23453E-02   0.71290E-05   0.13828E-03       0.17     219.23     0.0000  0.00  -0.13358E+00   0.23066E+00    25.2559    25.2653    25.2718    25.2893    25.3265
   2015      7     22   12.00    110040.00   0.25238E+02   0.00000E+00   0.25238E+02   0.25322E+02   0.25405E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.85988E+00   0.94048E+02  -0.17944E+03  -0.15490E+03   0.22535E-02   0.67670E-05   0.11522E-03       0.17     219.02     0.0000  0.00  -0.12146E+00   0.25539E+00    25.3181    25.3271    25.3335    25.3508    25.3861
   2015      7     23   12.00    110064.00   0.25389E+02   0.00000E+00   0.25389E+02   0.25474E+02   0.25557E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.68701E+00   0.94704E+02  -0.18335E+03  -0.15793E+03   0.22249E-02   0.66581E-05   0.10965E-03       0.17     227.06     0.0000  0.00  -0.11612E+00   0.29822E+00    25.4697    25.4788    25.4851    25.5029    25.5370
   2015      7     24   12.00    110088.00   0.25468E+02   0.00000E+00   0.25468E+02   0.25557E+02   0.25643E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.37652E-01   0.99383E+02  -0.19400E+03  -0.16164E+03   0.22628E-02   0.68563E-05   0.11660E-03       0.17     232.04     0.0000  0.00  -0.12145E+00   0.27332E+00    25.5529    25.5623    25.5689    25.5874    25.6212
   2015      7     25   12.00    110112.00   0.25493E+02   0.00000E+00   0.25493E+02   0.25576E+02   0.25660E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.31689E+00   0.92993E+02  -0.18861E+03  -0.15946E+03   0.20939E-02   0.62906E-05   0.85301E-04       0.17     229.04     0.0000  0.00  -0.10222E+00   0.27621E+00    25.5717    25.5807    25.5870    25.6052    25.6380
   2015      7     26   12.00    110136.00   0.25664E+02   0.00000E+00   0.25664E+02   0.25733E+02   0.25810E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.64400E+00   0.80451E+02  -0.17274E+03  -0.15121E+03   0.18146E-02   0.52987E-05   0.45630E-04       0.17     221.65     0.0000  0.00  -0.64465E-01   0.34566E+00    25.7299    25.7379    25.7434    25.7582    25.7913
   2015      7     27   12.00    110160.00   0.25872E+02   0.00000E+00   0.25872E+02   0.25943E+02   0.26020E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.70986E+00   0.84495E+02  -0.17737E+03  -0.15189E+03   0.18526E-02   0.54776E-05   0.49915E-04       0.17     225.64     0.0000  0.00  -0.53711E-01   0.47147E+00    25.9395    25.9477    25.9533    25.9690    25.9991
   2015      7     28   12.00    110184.00   0.25932E+02   0.00000E+00   0.25932E+02   0.26015E+02   0.26096E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.54678E-01   0.98367E+02  -0.18971E+03  -0.15205E+03   0.21143E-02   0.64306E-05   0.89549E-04       0.17     221.84     0.0000  0.00  -0.71789E-01   0.61527E+00    26.0115    26.0205    26.0268    26.0443    26.0751
   2015      7     29   12.00    110208.00   0.25767E+02   0.00000E+00   0.25767E+02   0.25855E+02   0.25936E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.16782E+01   0.10317E+03  -0.18638E+03  -0.15063E+03   0.22639E-02   0.69366E-05   0.11838E-03       0.17     215.06     0.0000  0.00  -0.10038E+00   0.56574E+00    25.8513    25.8605    25.8669    25.8842    25.9171
   2015      7     30   12.00    110232.00   0.25749E+02   0.00000E+00   0.25749E+02   0.25833E+02   0.25914E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.20299E+01   0.99483E+02  -0.18151E+03  -0.15187E+03   0.22070E-02   0.66428E-05   0.10697E-03       0.17     219.26     0.0000  0.00  -0.10877E+00   0.39314E+00    25.8296    25.8385    25.8448    25.8620    25.8934
   2015      7     31   12.00    110256.00   0.25857E+02   0.00000E+00   0.25857E+02   0.25932E+02   0.26012E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.90228E+00   0.90456E+02  -0.17708E+03  -0.15330E+03   0.20064E-02   0.59565E-05   0.70269E-04       0.17     225.99     0.0000  0.00  -0.87802E-01   0.34519E+00    25.9281    25.9365    25.9424    25.9596    25.9922
   2015      8      1   12.00    110280.00   0.26080E+02   0.00000E+00   0.26080E+02   0.26153E+02   0.26234E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.39222E+00   0.89657E+02  -0.18245E+03  -0.15568E+03   0.19176E-02   0.57021E-05   0.56524E-04       0.17     233.22     0.0000  0.00  -0.72475E-01   0.38985E+00    26.1489    26.1573    26.1633    26.1809    26.2135
   2015      8      2   12.00    110304.00   0.26112E+02   0.00000E+00   0.26112E+02   0.26195E+02   0.26277E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.82116E+00   0.10031E+03  -0.19335E+03  -0.15404E+03   0.20929E-02   0.63380E-05   0.83306E-04       0.18     226.26     0.0000  0.00  -0.86904E-01   0.46585E+00    26.1908    26.1999    26.2062    26.2241    26.2550
   2015      8      3   12.00    110328.00   0.25874E+02   0.00000E+00   0.25874E+02   0.25981E+02   0.26067E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.70892E+00   0.11334E+03  -0.19938E+03  -0.15561E+03   0.24331E-02   0.76064E-05   0.17744E-03       0.18     221.50     0.0000  0.00  -0.13941E+00   0.34052E+00    25.9769    25.9872    25.9941    26.0119    26.0495
   2015      8      4   12.00    110352.00   0.25681E+02   0.00000E+00   0.25681E+02   0.25785E+02   0.25869E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.25958E+01   0.11022E+03  -0.18828E+03  -0.15512E+03   0.24906E-02   0.77281E-05   0.19958E-03       0.18     220.93     0.0000  0.00  -0.15647E+00   0.74204E-01    25.7815    25.7917    25.7983    25.8145    25.8513
   2015      8      5   12.00    110376.00   0.25785E+02   0.00000E+00   0.25785E+02   0.25865E+02   0.25945E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.27075E+01   0.97139E+02  -0.17420E+03  -0.15043E+03   0.21955E-02   0.65385E-05   0.10372E-03       0.18     220.49     0.0000  0.00  -0.11990E+00   0.55702E-01    25.8612    25.8698    25.8759    25.8927    25.9267
   2015      8      6   12.00    110400.00   0.25966E+02   0.00000E+00   0.25966E+02   0.26042E+02   0.26123E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.24081E+01   0.95809E+02  -0.18011E+03  -0.15566E+03   0.20657E-02   0.61138E-05   0.77267E-04       0.18     232.63     0.0000  0.00  -0.10028E+00   0.23053E+00    26.0377    26.0462    26.0522    26.0697    26.1013
   2015      8      7   12.00    110424.00   0.26238E+02   0.00000E+00   0.26238E+02   0.26307E+02   0.26386E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.73850E+00   0.84986E+02  -0.17553E+03  -0.15611E+03   0.18035E-02   0.52359E-05   0.46005E-04       0.18     239.30     0.0000  0.00  -0.66375E-01   0.32261E+00    26.3038    26.3118    26.3173    26.3335    26.3645
   2015      8      8   12.00    110448.00   0.26578E+02   0.00000E+00   0.26578E+02   0.26645E+02   0.26717E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.83856E+00   0.82014E+02  -0.17351E+03  -0.14896E+03   0.16672E-02   0.49615E-05   0.31674E-04       0.18     231.62     0.0000  0.00  -0.52113E-01   0.30078E+00    26.6416    26.6493    26.6544    26.6677    26.6978
   2015      8      9   12.00    110472.00   0.26691E+02   0.00000E+00   0.26691E+02   0.26765E+02   0.26839E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.37633E+00   0.93036E+02  -0.18439E+03  -0.14810E+03   0.18491E-02   0.56600E-05   0.49071E-04       0.18     226.71     0.0000  0.00  -0.64425E-01   0.38048E+00    26.7614    26.7697    26.7752    26.7889    26.8199
   2015      8     10   12.00    110496.00   0.26556E+02   0.00000E+00   0.26556E+02   0.26641E+02   0.26721E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.11120E+01   0.10820E+03  -0.19893E+03  -0.15479E+03   0.21000E-02   0.65912E-05   0.84501E-04       0.18     229.18     0.0000  0.00  -0.77516E-01   0.55541E+00    26.6371    26.6463    26.6525    26.6691    26.7010
   2015      8     11   12.00    110520.00   0.26386E+02   0.00000E+00   0.26386E+02   0.26474E+02   0.26558E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.24623E+01   0.10810E+03  -0.19472E+03  -0.15783E+03   0.21482E-02   0.65347E-05   0.96285E-04       0.18     232.37     0.0000  0.00  -0.94038E-01   0.46814E+00    26.4706    26.4798    26.4863    26.5046    26.5366
   2015      8     12   12.00    110544.00   0.26424E+02   0.00000E+00   0.26424E+02   0.26508E+02   0.26590E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.30671E+01   0.10517E+03  -0.18592E+03  -0.15625E+03   0.21804E-02   0.65169E-05   0.10114E-03       0.18     234.28     0.0000  0.00  -0.11476E+00   0.17026E+00    26.5041    26.5130    26.5193    26.5370    26.5690
   2015      8     13   12.00    110568.00   0.26573E+02   0.00000E+00   0.26573E+02   0.26652E+02   0.26732E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.34075E+01   0.10249E+03  -0.17816E+03  -0.15316E+03   0.21824E-02   0.65038E-05   0.10091E-03       0.19     234.08     0.0000  0.00  -0.11861E+00  -0.40692E-01    26.6481    26.6566    26.6627    26.6798    26.7128
   2015      8     14   12.00    110592.00   0.26799E+02   0.00000E+00   0.26799E+02   0.26878E+02   0.26958E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.36659E+01   0.10533E+03  -0.18217E+03  -0.15355E+03   0.21891E-02   0.65361E-05   0.99888E-04       0.19     237.80     0.0000  0.00  -0.11777E+00  -0.12087E+00    26.8740    26.8825    26.8886    26.9059    26.9384
   2015      8     15   12.00    110616.00   0.26926E+02   0.00000E+00   0.26926E+02   0.27007E+02   0.27090E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.36400E+01   0.10644E+03  -0.18858E+03  -0.15834E+03   0.21242E-02   0.63900E-05   0.90198E-04       0.19     245.13     0.0000  0.00  -0.10938E+00  -0.19126E+00    27.0027    27.0114    27.0176    27.0356    27.0689
   2015      8     16   12.00    110640.00   0.27186E+02   0.00000E+00   0.27186E+02   0.27254E+02   0.27333E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.20194E+01   0.90610E+02  -0.17680E+03  -0.15377E+03   0.17821E-02   0.51957E-05   0.42697E-04       0.19     243.18     0.0000  0.00  -0.76566E-01  -0.78847E-01    27.2505    27.2583    27.2639    27.2802    27.3120
   2015      8     17   12.00    110664.00   0.27499E+02   0.00000E+00   0.27499E+02   0.27567E+02   0.27639E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.63431E+00   0.84641E+02  -0.17403E+03  -0.14893E+03   0.15997E-02   0.47412E-05   0.25937E-04       0.19     239.52     0.0000  0.00  -0.57601E-01   0.12439E+00    27.5636    27.5711    27.5760    27.5894    27.6195
   2015      8     18   12.00    110688.00   0.27699E+02   0.00000E+00   0.27699E+02   0.27772E+02   0.27852E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.34381E-01   0.97256E+02  -0.18891E+03  -0.15311E+03   0.18089E-02   0.53773E-05   0.45726E-04       0.19     244.35     0.0000  0.00  -0.62751E-01   0.34954E+00    27.7684    27.7766    27.7823    27.7982    27.8301
   2015      8     19   12.00    110712.00   0.27682E+02   0.00000E+00   0.27682E+02   0.27762E+02   0.27846E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14274E+00   0.10864E+03  -0.20082E+03  -0.15992E+03   0.20101E-02   0.61477E-05   0.68369E-04       0.19     249.64     0.0000  0.00  -0.77947E-01   0.44506E+00    27.7578    27.7667    27.7730    27.7913    27.8222
   2015      8     20   12.00    110736.00   0.27718E+02   0.00000E+00   0.27718E+02   0.27791E+02   0.27874E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.76905E+00   0.10204E+03  -0.19060E+03  -0.15585E+03   0.18702E-02   0.56634E-05   0.50061E-04       0.19     244.07     0.0000  0.00  -0.77313E-01   0.25043E+00    27.7879    27.7962    27.8019    27.8174    27.8550
   2015      8     21   12.00    110760.00   0.27820E+02   0.00000E+00   0.27820E+02   0.27888E+02   0.27960E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.13438E+01   0.94170E+02  -0.17618E+03  -0.14562E+03   0.17456E-02   0.52894E-05   0.37764E-04       0.19     230.16     0.0000  0.00  -0.72323E-01   0.93325E-01    27.8846    27.8925    27.8977    27.9118    27.9416
   2015      8     22   12.00    110784.00   0.28019E+02   0.00000E+00   0.28019E+02   0.28082E+02   0.28151E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.95408E+00   0.82782E+02  -0.16086E+03  -0.13917E+03   0.14371E-02   0.39814E-05   0.17747E-04       0.19     225.44     0.0000  0.00  -0.48281E-01   0.30444E-01    28.0787    28.0854    28.0901    28.1035    28.1333
   2015      8     23   12.00    110808.00   0.28349E+02   0.00000E+00   0.28349E+02   0.28411E+02   0.28481E+02   0.00000E+00   0.00000E+00   0.00000E+00  -0.70171E-01   0.84236E+02  -0.16220E+03  -0.13891E+03   0.12676E-02   0.33475E-05   0.97539E-05       0.20     229.36     0.0000  0.00  -0.32893E-01   0.83269E-01    28.4079    28.4142    28.4189    28.4331    28.4624
   2015      8     24   12.00    110832.00   0.28565E+02   0.00000E+00   0.28565E+02   0.28633E+02   0.28704E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10030E+01   0.91417E+02  -0.17575E+03  -0.14255E+03   0.14941E-02   0.44283E-05   0.19414E-04       0.20     233.60     0.0000  0.00  -0.43563E-01   0.19808E+00    28.6303    28.6377    28.6426    28.6559    28.6850
   2015      8     25   12.00    110856.00   0.28616E+02   0.00000E+00   0.28616E+02   0.28689E+02   0.28764E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10312E+01   0.97359E+02  -0.18869E+03  -0.15115E+03   0.16592E-02   0.51327E-05   0.29634E-04       0.20     243.80     0.0000  0.00  -0.55493E-01   0.24488E+00    28.6852    28.6932    28.6985    28.7127    28.7436
   2015      8     26   12.00    110880.00   0.28655E+02   0.00000E+00   0.28655E+02   0.28731E+02   0.28812E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.57584E+00   0.10673E+03  -0.19893E+03  -0.15706E+03   0.18832E-02   0.58107E-05   0.52113E-04       0.20     251.38     0.0000  0.00  -0.80450E-01   0.20599E+00    28.7272    28.7358    28.7417    28.7583    28.7902
   2015      8     27   12.00    110904.00   0.28572E+02   0.00000E+00   0.28572E+02   0.28651E+02   0.28728E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.76363E+00   0.11102E+03  -0.20076E+03  -0.15928E+03   0.20179E-02   0.66599E-05   0.68449E-04       0.20     250.98     0.0000  0.00  -0.96910E-01   0.16384E+00    28.6472    28.6558    28.6615    28.6759    28.7075
   2015      8     28   12.00    110928.00   0.28616E+02   0.00000E+00   0.28616E+02   0.28689E+02   0.28768E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11449E+01   0.10126E+03  -0.19059E+03  -0.15585E+03   0.18592E-02   0.57002E-05   0.48524E-04       0.20     248.98     0.0000  0.00  -0.81905E-01   0.12869E+00    28.6851    28.6933    28.6990    28.7153    28.7463
   2015      8     29   12.00    110952.00   0.28711E+02   0.00000E+00   0.28711E+02   0.28784E+02   0.28866E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.77350E+00   0.10211E+03  -0.19244E+03  -0.15653E+03   0.18360E-02   0.55191E-05   0.45744E-04       0.20     250.81     0.0000  0.00  -0.81083E-01   0.44641E-01    28.7803    28.7887    28.7946    28.8125    28.8440
